name,type,charge,num,description,tag
,normal,,0,          ,[]
,normal,,0,          ,[]
流光追擊,normal,CD,10,     1 回合內，個人追打光屬性攻擊 3 次     ,["自身追打","光屬追打"]
玄光勢略,normal,CD,6,     將技能冷卻中的成員 (不包括自己) 所在隊伍欄直行的符石轉化為光符石     ,["符石轉光"]
流影追擊,normal,CD,10,     1 回合內，個人追打暗屬性攻擊 3 次     ,["自身追打","暗屬追打"]
魅影連環 ‧ 加冕,normal,CD,6,     暗符石轉化為暗強化符石；1 回合內，連擊 (Combo) 數目增加 8     ,["符石強化","符石轉暗強化","增加Combo"]
流水追擊,normal,CD,10,     1 回合內，個人追打水屬性攻擊 3 次     ,["自身追打","水屬追打"]
水月醉光華,normal,CD,8,     <board>將最左方直行的符石轉化為水符石，並將最右方直行的符石轉化為光符石</board>；1 回合內，水屬性成員追打光屬性攻擊 1 次，光屬性成員則追打水屬性攻擊 1 次     ,["符石轉水","符石轉光","水屬追打","光屬追打","固定版面"]
流光追擊,normal,CD,10,     1 回合內，個人追打光屬性攻擊 3 次     ,["自身追打","光屬追打"]
盈光術,normal,CD,4,     發動此技能及下回合開始時，將 3 粒水及光以外的符石轉化為光強化符石     ,[["符石轉光",2],["符石轉光強化",2]]
流影追擊,normal,CD,10,     1 回合內，個人追打暗屬性攻擊 3 次     ,["自身追打","暗屬追打"]
玄靈滅絕 ‧ 暗流,normal,CD,6,     光及心符石轉化為暗符石     ,["符石轉暗","光轉其他","心轉其他"]
懾魂魅靈 ‧ 屠殺,combine,CD,-1,     1 回合內，全隊攻擊力 3 倍，並將場上的符石轉化為固定數量的心及暗符石。此外，發動技能的貂蟬，其當前技能 CD 減少 4     ,["增傷","符石轉心","符石轉暗","大幅轉版","減CD"]
子龍兇勢、子龍兇勢,normal,CD,7,     每次只能選取 1 個效果。          效果1：     延遲全體敵人行動 1 回合          效果2：     15 秒內，可任意移動符石而不會發動消除     ,["排珠","延遲","敵身狀態"]
兩儀化靈 ‧ 加冕,normal,CD,8,     光符石與暗符石轉化為心強化符石，2 回合內，減少所受傷害 50%     ,["符石轉心","符石轉心強化","光轉其他","暗轉其他",["減傷",2]]
三原獵刃,combine,CD,-1,     光符石轉化為水強化符石，暗符石轉化為火強化符石，並將心符石轉化為木強化符石；1 回合內，全隊追打光屬性攻擊 2 次     ,["符石轉水","符石轉火","符石轉木","符石轉水強化","符石轉火強化","符石轉木強化","光轉其他","暗轉其他","心轉其他","光屬追打","全隊追打"]
點石加冕 ‧ 木,normal,CD,5,     點選元素法陣上的 1 粒符石，並將該種符石轉化為木強化符石     ,["符石轉木","符石轉木強化","指定符石轉其他"]
迷香蕩漾 ‧ 玄光,normal,CD,8,     2 回合內，光屬性攻擊力及回復力 1.5 倍，光屬性神族攻擊力及回復力則提升 2 倍     ,[["增傷",2],["增回",2]]
懾魂魅靈,normal,CD,12,     將場上的符石轉化為固定數量的心及暗符石     ,["符石轉暗","符石轉心","大幅轉版"]
懾魂魅靈 ‧ 屠殺,combine,CD,-1,     1 回合內，全隊攻擊力 3 倍，並將場上的符石轉化為固定數量的心及暗符石。此外，發動技能的貂蟬，其當前技能 CD 減少 4     ,["增傷","符石轉心","符石轉暗","大幅轉版","減CD"]
雄烈之火,normal,CD,8,     連續引爆火屬性以外的符石 3 次，並根據引爆的符石數量倍化自身攻擊力對敵方全體造成火屬性傷害。1 回合內，消除 8 粒或以上的火符石，火屬性攻擊力 1.5 倍     ,["引爆","多次引爆","火外符石引爆","直傷","增傷"]
界限突破,normal,CD,7,     額外增加 3 行符石，並大幅延長移動符石時間至 12 秒     ,["增加符石","延長轉珠時間"]
凍結,normal,CD,16,     凍結敵方全體，使受影響目標無法行動並轉為水屬性，持續 3 回合     ,[["無法行動",3],["敵方轉水",3],["凍結敵方",3],"敵身狀態"]
凍結,normal,CD,16,     凍結敵方全體，使受影響目標無法行動並轉為水屬性，持續 3 回合     ,[["無法行動",3],["敵方轉水",3],["凍結敵方",3],"敵身狀態"]
水月連擊,normal,CD,8,     <board>將 4 個角落共 12 粒符石轉化為水符石</board>，1 回合內，以 30% 自身攻擊力追打 20 次水屬性攻擊     ,["符石轉水","自身追打","水屬追打","固定版面"]
火影連擊,normal,CD,8,     <board>將 4 個角落共 12 粒符石轉化為火符石</board>，1 回合內，以 30% 自身攻擊力追打 20 次火屬性攻擊     ,["符石轉火","自身追打","火屬追打","固定版面"]
木葉連擊,normal,CD,8,     <board>將 4 個角落共 12 粒符石轉化為木符石</board>，1 回合內，以 30% 自身攻擊力追打 20 次木屬性攻擊     ,["符石轉木","自身追打","木屬追打","固定版面"]
光華連擊,normal,CD,8,     <board>將 4 個角落共 12 粒符石轉化為光符石</board>，1 回合內，以 30% 自身攻擊力追打 20 次光屬性攻擊     ,["符石轉光","自身追打","光屬追打","固定版面"]
暗流連擊,normal,CD,8,     <board>將 4 個角落共 12 粒符石轉化為暗符石</board>，1 回合內，以 30% 自身攻擊力追打 20 次暗屬性攻擊     ,["符石轉暗","自身追打","暗屬追打","固定版面"]
帥氣槍擊 ‧ 火強,normal,CD,8,     火符石轉化為火強化符石，1 回合內自身追打 3 次火屬性攻擊     ,["自身追打","火屬追打","符石強化","符石轉火強化"]
合體,normal,CD,-1,     鹿角組和紅鼻組相連時可以合體，同時完全回復生命力     ,["合體","回血"]
鹿力同心 ‧ 火,normal,CD,8,     心符石轉化為火符石，1 回合內，自身及身旁成員的攻擊力 2 倍     ,["符石轉火","心轉其他","增傷","界王拳"]
合體,normal,CD,-1,     鹿角組和紅鼻組相連時可以合體，同時完全回復生命力     ,["合體","回血"]
攻擊強化 ‧ 火,normal,CD,5,     心符石轉化為火強化符石     ,["符石轉火","符石轉火強化","心轉其他"]
帥鹿合擊,normal,CD,8,     1 回合內，自身追打 4 次火屬性攻擊，且自身及身旁成員的攻擊力 2 倍     ,["自身追打","火屬追打","增傷","界王拳"]
終極一擊 ‧ 強,normal,CD,8,     1 回合內，若生命力全滿：自身生命力扣至 1，並將心符石轉化為自身屬性符石；移動符石前自身生命力愈低，全隊攻擊力愈高，最大 2.5 倍。反之，自身生命力愈低，全隊攻擊力愈高，最大 3.5 倍     ,["符石轉暗","心轉其他","我方扣血","增傷"]
敕令強化 ‧ 水靈,combine,CD,-1,     水符石、火符石與心符石轉化為水強化符石，同時將木符石轉化為心強化符石     ,["符石轉水","符石轉水強化","符石強化","火轉其他","心轉其他","符石轉心","符石轉心強化","木轉其他"]
敕令強化 ‧ 火靈,combine,CD,-1,     火符石、木符石與心符石轉化為火強化符石，同時將水符石轉化為心強化符石     ,["符石轉火","符石轉火強化","符石強化","木轉其他","心轉其他","符石轉心","符石轉心強化","水轉其他"]
敕令強化 ‧ 木靈,combine,CD,-1,     木符石、水符石與心符石轉化為木強化符石，同時將火符石轉化為心強化符石     ,["符石轉木","符石轉木強化","符石強化","水轉其他","心轉其他","符石轉心","符石轉心強化","火轉其他"]
敕令強化 ‧ 光靈,combine,CD,-1,     光符石、暗符石與心符石轉化為光強化符石，同時將火符石轉化為心強化符石     ,["符石轉光","符石轉光強化","符石強化","暗轉其他","心轉其他","符石轉心","符石轉心強化","火轉其他"]
敕令強化 ‧ 暗靈,combine,CD,-1,     暗符石、光符石與心符石轉化為暗強化符石，同時將木符石轉化為心強化符石     ,["符石轉暗","符石轉暗強化","符石強化","光轉其他","心轉其他","符石轉心","符石轉心強化","木轉其他"]
敕令神化 ‧ 水煞陣,combine,CD,-1,     I. 將水、火及心符石     ⇒ 轉化為水神族強化符石     2 回合內     II. 首批消除所有水符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉水","符石轉水強化","神族符石製造","符石強化","火轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
敕令神化 ‧ 火煞陣,combine,CD,-1,     I. 將火、木及心符石     ⇒ 轉化為火神族強化符石     2 回合內     II. 首批消除所有火符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉火","符石轉火強化","神族符石製造","符石強化","木轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
敕令神化 ‧ 木煞陣,combine,CD,-1,     I. 將木、水及心符石     ⇒ 轉化為木神族強化符石     2 回合內     II. 首批消除所有木符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉木","符石轉木強化","神族符石製造","符石強化","水轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
敕令神化 ‧ 光煞陣,combine,CD,-1,     I. 將光、暗及心符石     ⇒ 轉化為光神族強化符石     2 回合內     II. 首批消除所有光符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉光","符石轉光強化","神族符石製造","符石強化","暗轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
敕令神化 ‧ 暗煞陣,combine,CD,-1,     I. 將暗、光及心符石     ⇒ 轉化為暗神族強化符石     2 回合內     II. 首批消除所有暗符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉暗","符石轉暗強化","神族符石製造","符石強化","光轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
主神之威,normal,CD,8,     1 回合內，全隊攻擊力 2.5 倍；若在最左及最右直行各消除 1 組 5 粒或以上的符石，下回合全隊攻擊力 2.5 倍     ,[["增傷",2]]
加冕之槍,normal,CD,6,     隨機將 5 粒自身屬性以外的符石轉化為自身屬性符石，並將自身屬性符石及心符石轉化為強化符石     ,["符石轉暗","符石轉暗強化","符石轉心強化","符石強化"]
敕令強化 ‧ 水,combine,CD,-1,     水符石，火符石與心符石轉化為水強化符石；同時木符石轉化為心符石     ,["符石轉水","符石轉水強化","符石強化","火轉其他","心轉其他","符石轉心","木轉其他"]
敕令強化 ‧ 火,combine,CD,-1,     火符石，木符石與心符石轉化為火強化符石；同時水符石轉化為心符石     ,["符石轉火","符石轉火強化","符石強化","木轉其他","心轉其他","符石轉心","水轉其他"]
敕令強化 ‧ 木,combine,CD,-1,     木符石，水符石與心符石轉化為木強化符石；同時火符石轉化為心符石     ,["符石轉木","符石轉木強化","符石強化","水轉其他","心轉其他","符石轉心","火轉其他"]
敕令強化 ‧ 光,combine,CD,-1,     光符石，暗符石與心符石轉化為光強化符石；同時火符石轉化為心符石     ,["符石轉光","符石轉光強化","符石強化","暗轉其他","心轉其他","符石轉心","火轉其他"]
敕令強化 ‧ 暗,combine,CD,-1,     暗符石，光符石與心符石轉化為暗強化符石；同時木符石轉化為心符石     ,["符石轉暗","符石轉暗強化","符石強化","光轉其他","心轉其他","符石轉心","木轉其他"]
敕令強化 ‧ 水靈,combine,CD,-1,     水符石、火符石與心符石轉化為水強化符石，同時將木符石轉化為心強化符石     ,["符石轉水","符石轉水強化","符石強化","火轉其他","心轉其他","符石轉心","符石轉心強化","木轉其他"]
敕令強化 ‧ 火靈,combine,CD,-1,     火符石、木符石與心符石轉化為火強化符石，同時將水符石轉化為心強化符石     ,["符石轉火","符石轉火強化","符石強化","木轉其他","心轉其他","符石轉心","符石轉心強化","水轉其他"]
敕令強化 ‧ 木靈,combine,CD,-1,     木符石、水符石與心符石轉化為木強化符石，同時將火符石轉化為心強化符石     ,["符石轉木","符石轉木強化","符石強化","水轉其他","心轉其他","符石轉心","符石轉心強化","火轉其他"]
敕令強化 ‧ 光靈,combine,CD,-1,     光符石、暗符石與心符石轉化為光強化符石，同時將火符石轉化為心強化符石     ,["符石轉光","符石轉光強化","符石強化","暗轉其他","心轉其他","符石轉心","符石轉心強化","火轉其他"]
敕令強化 ‧ 暗靈,combine,CD,-1,     暗符石、光符石與心符石轉化為暗強化符石，同時將木符石轉化為心強化符石     ,["符石轉暗","符石轉暗強化","符石強化","光轉其他","心轉其他","符石轉心","符石轉心強化","木轉其他"]
敕令神化 ‧ 水煞陣,combine,CD,-1,     I. 將水、火及心符石     ⇒ 轉化為水神族強化符石     2 回合內     II. 首批消除所有水符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉水","符石轉水強化","神族符石製造","符石強化","火轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
敕令神化 ‧ 火煞陣,combine,CD,-1,     I. 將火、木及心符石     ⇒ 轉化為火神族強化符石     2 回合內     II. 首批消除所有火符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉火","符石轉火強化","神族符石製造","符石強化","木轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
敕令神化 ‧ 木煞陣,combine,CD,-1,     I. 將木、水及心符石     ⇒ 轉化為木神族強化符石     2 回合內     II. 首批消除所有木符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉木","符石轉木強化","神族符石製造","符石強化","水轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
敕令神化 ‧ 光煞陣,combine,CD,-1,     I. 將光、暗及心符石     ⇒ 轉化為光神族強化符石     2 回合內     II. 首批消除所有光符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉光","符石轉光強化","神族符石製造","符石強化","暗轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
敕令神化 ‧ 暗煞陣,combine,CD,-1,     I. 將暗、光及心符石     ⇒ 轉化為暗神族強化符石     2 回合內     II. 首批消除所有暗符石     ⓵ 全隊攻擊力 3 倍     ⓶ 全隊無視     ▋「三屬盾」、「五屬盾」     ▋「固定連擊盾」     ,["符石轉暗","符石轉暗強化","神族符石製造","符石強化","光轉其他","心轉其他",["增傷",2],["無視三屬盾",2],["無視五屬盾",2],["無視固定連擊盾",2]]
武化之水 ‧ 強,normal,CD,5,     1 回合內，水屬性攻擊力 1.5 倍，並可選擇將隊長或戰友所在隊伍欄直行的符石轉化為水神族強化符石     ,["符石轉水","符石轉水強化","增傷","神族符石製造"]
武之控壓 ‧ 強,normal,CD,7,     2 回合內，全隊攻擊力 1.8 倍及全體敵人的攻擊力弱化 85%，期間所有減傷效果無效     ,[["增傷",2],["敵方減攻",2],"敵身狀態"]
武化之木 ‧ 強,normal,CD,5,     1 回合內，木屬性攻擊力 1.5 倍，並可選擇將隊長或戰友所在隊伍欄直行的符石轉化為木神族強化符石     ,["符石轉木","符石轉木強化","增傷","神族符石製造"]
武之控壓 ‧ 強,normal,CD,7,     2 回合內，全隊攻擊力 1.8 倍及全體敵人的攻擊力弱化 85%，期間所有減傷效果無效     ,[["增傷",2],["敵方減攻",2],"敵身狀態"]
武化之暗 ‧ 強,normal,CD,5,     1 回合內，暗屬性攻擊力 1.5 倍，並可選擇將隊長或戰友所在隊伍欄直行的符石轉化為暗神族強化符石     ,["符石轉暗","符石轉暗強化","增傷","神族符石製造"]
水波爆擊 ‧ 盈水,normal,CD,3,     對敵方全體造成自身攻擊力 80 倍的水屬性傷害；並將 3 粒符石轉化為水符石 (心符石優先轉換)，首次使用後有一定機會可即時再次發動技能 (每層最多觸發一次) ，隊伍中的龍類成員愈多，機率愈高，最高可達 60% 機率 (機率不能疊加)     ,["符石轉水","直傷","減CD"]
火焰爆擊 ‧ 盈火,normal,CD,3,     對敵方全體造成自身攻擊力 80 倍的火屬性傷害；並將 3 粒符石轉化為火符石 (心符石優先轉換)，首次使用後有一定機會可即時再次發動技能 (每層最多觸發一次) ，隊伍中的龍類成員愈多，機率愈高，最高可達 60% 機率 (機率不能疊加)     ,["符石轉火","直傷","減CD"]
大地爆擊 ‧ 盈木,normal,CD,3,     對敵方全體造成自身攻擊力 80 倍的木屬性傷害；並將 3 粒符石轉化為木符石 (心符石優先轉換)，首次使用後有一定機會可即時再次發動技能 (每層最多觸發一次) ，隊伍中的龍類成員愈多，機率愈高，最高可達 60% 機率 (機率不能疊加)     ,["符石轉木","直傷","減CD"]
閃光爆擊 ‧ 盈光,normal,CD,3,     對敵方全體造成自身攻擊力 80 倍的光屬性傷害；並將 3 粒符石轉化為光符石 (心符石優先轉換)，首次使用後有一定機會可即時再次發動技能 (每層最多觸發一次) ，隊伍中的龍類成員愈多，機率愈高，最高可達 60% 機率 (機率不能疊加)     ,["符石轉光","直傷","減CD"]
暗影爆擊 ‧ 盈暗,normal,CD,3,     對敵方全體造成自身攻擊力 80 倍的暗屬性傷害；並將 3 粒符石轉化為暗符石 (心符石優先轉換)，首次使用後有一定機會可即時再次發動技能 (每層最多觸發一次) ，隊伍中的龍類成員愈多，機率愈高，最高可達 60% 機率 (機率不能疊加)     ,["符石轉暗","直傷","減CD"]
狩獵之勢 ‧ 水,normal,CD,8,     2 回合內，自身攻擊力 3 倍。若身旁的成員同為水屬性或獸類，同得此效果     ,[["增傷",2],["界王拳",2]]
燄之結界 ‧ 強,normal,CD,15,     敵方全體點燃，使受影響目標無法行動並轉為火屬性，持續 3 回合。效果持續期間火屬性攻擊力 1.5 倍     ,[["無法行動",3],["點燃敵方",3],["敵方轉火",3],["增傷",3],"敵身狀態"]
窮兇極怒 ‧ 強,normal,CD,9,     1 回合內，自身攻擊力 12 倍。(攻擊力不可與其他成員共享)     ,["增傷","界王拳"]
狩獵之勢 ‧ 光,normal,CD,8,     2 回合內，自身攻擊力 3 倍。若身旁的成員同為光屬性或獸類，同得此效果     ,[["增傷",2],["界王拳",2]]
窮兇極怒 ‧ 強,normal,CD,9,     1 回合內，自身攻擊力 12 倍。(攻擊力不可與其他成員共享)     ,["增傷","界王拳"]
狂魔之戾 ‧ 血誓,normal,CD,10,     全隊攻擊力 1.5 倍，技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5]]
鮮血約誓 ‧ 成魔,combine,CD,-1,     1 回合內，消除 3 種或以上的符石，全隊攻擊力 3 倍；下回合隨機將 3 個魔族成員直行的符石轉化為魔族強化符石；技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合 ；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5],["符石強化",5],["魔族符石製造",5]]
幻象破滅 ‧ 水,normal,CD,16,     將場上的符石變回原始模樣。1 回合內，所有符石兼具水符石效果     ,["符石兼具水","還原版面"]
狂魔之戾 ‧ 血誓,normal,CD,10,     全隊攻擊力 1.5 倍，技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5]]
鮮血約誓 ‧ 成魔,combine,CD,-1,     1 回合內，消除 3 種或以上的符石，全隊攻擊力 3 倍；下回合隨機將 3 個魔族成員直行的符石轉化為魔族強化符石；技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合 ；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5],["符石強化",5],["魔族符石製造",5]]
幻象破滅 ‧ 火,normal,CD,16,     將場上的符石變回原始模樣。1 回合內，所有符石兼具火符石效果     ,["符石兼具火","還原版面"]
狂魔之戾 ‧ 血誓,normal,CD,10,     全隊攻擊力 1.5 倍，技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5]]
鮮血約誓 ‧ 成魔,combine,CD,-1,     1 回合內，消除 3 種或以上的符石，全隊攻擊力 3 倍；下回合隨機將 3 個魔族成員直行的符石轉化為魔族強化符石；技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合 ；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5],["符石強化",5],["魔族符石製造",5]]
幻象破滅 ‧ 木,normal,CD,16,     將場上的符石變回原始模樣。1 回合內，所有符石兼具木符石效果     ,["符石兼具木","還原版面"]
狂魔之戾 ‧ 血誓,normal,CD,10,     全隊攻擊力 1.5 倍，技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5]]
鮮血約誓 ‧ 成魔,combine,CD,-1,     1 回合內，消除 3 種或以上的符石，全隊攻擊力 3 倍；下回合隨機將 3 個魔族成員直行的符石轉化為魔族強化符石；技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合 ；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5],["符石強化",5],["魔族符石製造",5]]
血祭狂屠 ‧ 光,normal,CD,9,     消耗現有 75% 的生命力，1 回合內，所有符石兼具光符石效果；若未能擊斃所有敵人，則回復所消耗的生命力     ,["符石兼具光","回血","我方扣血"]
狂魔之戾 ‧ 血誓,normal,CD,10,     全隊攻擊力 1.5 倍，技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5]]
鮮血約誓 ‧ 成魔,combine,CD,-1,     1 回合內，消除 3 種或以上的符石，全隊攻擊力 3 倍；下回合隨機將 3 個魔族成員直行的符石轉化為魔族強化符石；技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合 ；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     ,[["增傷",5],["符石強化",5],["魔族符石製造",5]]
血祭狂屠 ‧ 暗,normal,CD,9,     消耗現有 75% 的生命力，1 回合內，所有符石兼具暗符石效果；若未能擊斃所有敵人，則回復所消耗的生命力     ,["符石兼具暗","回血","我方扣血"]
流雲術 ‧ 煉,normal,CD,3,     隨機將 4 至 7 粒符石轉化為水強化符石 (光及暗符石優先轉換)。若隊伍中有 4 個或以上人類成員時，轉化 7 粒水強化符石的機率大幅提升     ,["符石轉水","符石轉水強化"]
亡命感應 ‧ 火,normal,CD,8,     心符石的掉落機率降至 0，並將原有機率增加至火符石的掉落機率 (效果會在再次發動此技能或死亡後消失)     ,[["禁珠",-1],["改變掉落機率",-1],"頭像狀態"]
勇武之力 ‧ 強,normal,CD,7,     3 回合內，全隊攻擊力 1.8 倍；並於第 3 回合結束時，完全回復生命力     ,["回血",["增傷",3]]
玄冥招來 ‧ 加冕,normal,CD,5,     木符石轉化為光強化符石，同時將火符石轉化為暗強化符石     ,["符石轉光","符石轉光強化","符石轉暗","符石轉暗強化","火轉其他","木轉其他"]
天雷極地 ‧ 強,normal,CD,10,     1 回合內，敵方全體轉為暗屬性，並提升光及暗屬性對暗屬性目標的攻擊力     ,["敵方轉暗","增傷","敵方受傷增加","敵身狀態"]
蓄能轉換 ‧ 煉暗,normal,CD,2,     將累積戰鬥回合 (需要消除符石) +1 數量的符石轉化為暗符石，最多 8 粒；當累積至最多 8 粒時發動技能，轉化的暗符石會以暗強化符石代替。發動技能後可轉換符石數將重新累積     ,["符石轉暗","符石轉暗強化"]
泡沫爆裂 ‧ 加冕,normal,CD,8,     泡化敵方全體：每回合以敵方所受傷害的 110% (不包括無屬性傷害) 對敵方再爆發無屬性傷害，此傷害無視防禦力，持續 2 回合；每回合結束時，所有符石轉化為強化符石     ,[["再爆發",2],["符石強化",2],"敵身狀態"]
靈泉之淵,combine,CD,-1,     3 回合內，心符石的符石掉落率提升至 25%，所掉落的心符石會以心強化符石代替；所有屬性符石兼具心符石效果     ,[["改變掉落機率",3],["符石兼具心",3]]
點燃 ‧ 強,normal,CD,6,     敵方全體點燃，使受影響目標轉為火屬性及受到自身攻擊力 60 倍的火屬性傷害，並持續到死亡；效果持續期間，觸碰被燃燒的位置所受的傷害減至 0 (不包括煉獄之火所造成的傷害)     ,[["敵方轉火",-1],["點燃敵方",-1],["無視燃燒",-1],"敵身狀態"]
靈泉之淵,combine,CD,-1,     3 回合內，心符石的符石掉落率提升至 25%，所掉落的心符石會以心強化符石代替；所有屬性符石兼具心符石效果     ,[["改變掉落機率",3],["符石兼具心",3]]
生靈採奪,normal,CD,8,     3 回合內，全隊攻擊力 1.5 倍，妖精類攻擊力則提升至 2 倍，敵方所受傷害的 20% 轉化為我方生命力     ,[["增傷",3],["我方傷害吸收",3]]
靈泉之淵,combine,CD,-1,     3 回合內，心符石的符石掉落率提升至 25%，所掉落的心符石會以心強化符石代替；所有屬性符石兼具心符石效果     ,[["改變掉落機率",3],["符石兼具心",3]]
妖之髓 ‧ 擴散,normal,CD,8,     3 回合內，移動符石時觸碰的符石添加為妖族符石，敵方所受傷害的 50% 分別擴散到其他敵人身上     ,[["妖族符石製造",3],["軌跡轉化",3]]
靈泉之淵,combine,CD,-1,     3 回合內，心符石的符石掉落率提升至 25%，所掉落的心符石會以心強化符石代替；所有屬性符石兼具心符石效果     ,[["改變掉落機率",3],["符石兼具心",3]]
魅惑之誘,normal,CD,13,     3 回合內，敵方互相或自我進行 1 次攻擊     ,[["魅惑敵方",3],"敵身狀態"]
靈泉之淵,combine,CD,-1,     3 回合內，心符石的符石掉落率提升至 25%，所掉落的心符石會以心強化符石代替；所有屬性符石兼具心符石效果     ,[["改變掉落機率",3],["符石兼具心",3]]
驚濤械浪,normal,CD,5,     1 回合內，機械族及水屬性成員攻擊力 1.8 倍，每多 1 個附加效果，攻擊力額外提升 0.4 倍，最多可提升至最大 3 倍     ,["增傷"]
時間延展,normal,CD,5,     1 回合內，發動技能時若生命力為 50% 或以上：減少 40% 所受傷害，並延長移動符石時間至 10 秒。反之，1 回合內，減少 80% 所受傷害，並延長移動符石時間至 15 秒     ,["減傷","延長轉珠時間","多重左上狀態"]
攻前鳴擊,normal,CD,5,     每回合發動攻擊前以 60 倍自身攻擊力對敵方全體造成無屬性傷害 ( 需消除符石及效果會在關閉此技能或死亡後消失)。此技能可隨時關閉，關閉時，所有機械族成員的主動技能 CD 減少 1     ,[["直傷",-1],"減CD","隨時關閉","頭像狀態"]
光芒集結,normal,CD,5,     在全部或最少 4 個成員可發動主動技時，發動此技會將所有成員技能 CD 重置：1 回合內，自身攻擊力及回復力 10 倍 (攻擊力不可與其他成員共享)     ,["增傷","界王拳","增回"]
刺殺戮,normal,CD,5,     隨機將場上 1 粒水、火、木、光及暗符石轉化為強化符石；1 回合內，消除屬性強化符石時，個人追打與消除強化符石屬性相同的攻擊各 1 次     ,["自身追打","水屬追打","火屬追打","木屬追打","光屬追打","暗屬追打","五屬追打","符石強化","符石轉水強化","符石轉火強化","符石轉木強化","符石轉光強化","符石轉暗強化"]
元素歸一 ‧ 浪濤,normal,CD,10,     1 回合內，延長移動符石時間至 12 秒，消除符石的種類愈多，水屬性攻擊力提升愈多，最大提升至 2.2 倍     ,["增傷","延長轉珠時間"]
